SOCIETY_NAME,location,BEDROOM_NUM,BALCONY_NUM,AREA,AGE,FURNISH,amenity_luxury,FLOOR_NUM,PRICE
266.0,57.0,2.0,1.0,810,2.0,0.0,2.0,1.0,0.28
16.0,427.0,2.0,1.0,962,2.0,0.0,2.0,0.0,0.88
16.0,427.0,2.0,1.0,962,2.0,0.0,2.0,0.0,0.98
16.0,427.0,3.0,1.0,1326,2.0,0.0,1.0,0.0,1.32
16.0,427.0,3.0,1.0,1326,2.0,0.0,1.0,0.0,1.32
16.0,427.0,3.0,1.0,1326,2.0,0.0,1.0,0.0,1.15
16.0,427.0,3.0,1.0,1835,2.0,0.0,1.0,2.0,1.15
1613.0,269.0,2.0,1.0,950,3.0,0.0,2.0,1.0,0.38
1177.0,209.0,2.0,1.0,775,3.0,0.0,2.0,2.0,0.35
1190.0,269.0,3.0,1.0,1275,3.0,1.0,0.0,2.0,0.46
829.0,143.0,3.0,1.0,1091,3.0,1.0,2.0,2.0,1.1
829.0,143.0,3.0,1.0,1016,3.0,0.0,1.0,2.0,1.3
16.0,427.0,3.0,1.0,1329,2.0,0.0,1.0,2.0,1.2
16.0,427.0,3.0,1.0,1710,2.0,0.0,1.0,0.0,1.15
838.0,427.0,2.0,1.0,652,3.0,0.0,1.0,0.0,0.9
66.0,427.0,2.0,1.0,920,3.0,0.0,2.0,2.0,0.72
1190.0,269.0,3.0,3.0,1392,3.0,0.0,2.0,2.0,0.58
703.0,141.0,3.0,0.0,1589,2.0,0.0,1.0,0.0,2.58
703.0,141.0,3.0,0.0,1022,2.0,0.0,1.0,0.0,2.5
1736.0,269.0,2.0,1.0,1046,3.0,0.0,2.0,1.0,0.4
16.0,427.0,3.0,1.0,1835,2.0,0.0,1.0,2.0,0.98
294.0,269.0,2.0,1.0,650,3.0,0.0,2.0,1.0,0.22
864.0,396.0,3.0,1.0,1001,3.0,0.0,2.0,2.0,0.38
1736.0,269.0,3.0,1.0,1194,3.0,0.0,2.0,2.0,0.46
703.0,141.0,3.0,1.0,1580,2.0,0.0,1.0,2.0,1.5
1530.0,263.0,2.0,1.0,750,1.0,0.0,2.0,2.0,0.32
471.0,414.0,3.0,1.0,1160,1.0,0.0,1.0,1.0,0.65
109.0,212.0,3.0,1.0,1150,0.0,1.0,1.0,1.0,0.8
1533.0,427.0,3.0,1.0,1600,0.0,0.0,1.0,2.0,1.5
1157.0,349.0,2.0,1.0,967,3.0,0.0,0.0,1.0,0.36
1062.0,438.0,3.0,2.0,1674,3.0,0.0,2.0,2.0,0.8
1845.0,4.0,3.0,1.0,1200,3.0,1.0,0.0,1.0,1.15
820.0,359.0,2.0,1.0,904,3.0,0.0,0.0,0.0,0.95
1483.0,334.0,3.0,1.0,1265,3.0,0.0,0.0,1.0,0.85
215.0,283.0,1.0,1.0,450,3.0,0.0,0.0,1.0,0.22
1730.0,103.0,2.0,2.0,913,3.0,1.0,1.0,1.0,0.4
524.0,283.0,3.0,2.0,1770,2.0,0.0,2.0,2.0,1.27
1665.0,283.0,3.0,2.0,1670,2.0,0.0,1.0,2.0,1.35
1003.0,274.0,3.0,2.0,1079,2.0,0.0,2.0,1.0,0.46
728.0,283.0,3.0,2.0,1244,3.0,0.0,0.0,1.0,0.97
95.0,283.0,4.0,2.0,3029,2.0,0.0,0.0,2.0,4.25
39.0,179.0,4.0,3.0,2035,3.0,2.0,0.0,2.0,1.65
1594.0,358.0,2.0,1.0,950,1.0,0.0,1.0,1.0,0.3
1594.0,127.0,2.0,1.0,900,1.0,0.0,2.0,1.0,0.4
1596.0,185.0,2.0,1.0,812,2.0,0.0,1.0,1.0,0.3
837.0,359.0,3.0,2.0,1400,2.0,0.0,1.0,0.0,2.35
1142.0,359.0,3.0,1.0,1421,3.0,2.0,2.0,0.0,1.7
1142.0,359.0,3.0,1.0,1421,3.0,2.0,2.0,2.0,1.35
1142.0,359.0,3.0,1.0,1421,3.0,0.0,1.0,0.0,1.4
1697.0,283.0,4.0,2.0,2000,3.0,0.0,1.0,0.0,3.6
1140.0,283.0,4.0,2.0,1119,2.0,0.0,1.0,0.0,2.0
1819.0,334.0,4.0,1.0,2211,0.0,1.0,2.0,1.0,1.4
336.0,164.0,1.0,1.0,485,2.0,0.0,2.0,1.0,0.18
1463.0,334.0,2.0,1.0,1101,2.0,0.0,2.0,1.0,0.33
1471.0,103.0,3.0,1.0,1352,3.0,0.0,1.0,1.0,0.72
940.0,31.0,3.0,2.0,1345,3.0,0.0,1.0,1.0,0.51
998.0,103.0,2.0,1.0,1000,3.0,0.0,1.0,1.0,0.6
1471.0,103.0,3.0,1.0,1350,3.0,0.0,1.0,1.0,0.72
1276.0,334.0,2.0,2.0,1180,3.0,0.0,1.0,2.0,0.55
1276.0,334.0,1.0,1.0,750,3.0,0.0,1.0,2.0,0.25
1585.0,103.0,3.0,1.0,1349,3.0,0.0,1.0,1.0,0.72
312.0,279.0,2.0,1.0,900,3.0,0.0,2.0,1.0,0.58
1006.0,274.0,3.0,1.0,1386,3.0,0.0,2.0,2.0,0.57
1008.0,199.0,2.0,1.0,1035,3.0,0.0,2.0,2.0,0.52
1006.0,274.0,3.0,1.0,1357,3.0,0.0,2.0,2.0,0.54
1244.0,224.0,3.0,1.0,1700,3.0,0.0,2.0,2.0,1.11
1006.0,47.0,3.0,1.0,1459,3.0,0.0,2.0,1.0,1.32
1298.0,165.0,2.0,1.0,905,3.0,1.0,2.0,1.0,0.35
1245.0,324.0,2.0,1.0,780,2.0,0.0,1.0,1.0,0.35
1245.0,324.0,3.0,1.0,915,2.0,0.0,1.0,1.0,0.41
1241.0,134.0,3.0,1.0,1426,2.0,0.0,1.0,2.0,0.71
1241.0,134.0,3.0,1.0,1420,2.0,0.0,1.0,2.0,0.71
1241.0,134.0,2.0,1.0,1004,2.0,0.0,1.0,2.0,0.42
1241.0,134.0,2.0,1.0,750,2.0,0.0,1.0,2.0,0.32
190.0,50.0,3.0,1.0,1220,2.0,0.0,1.0,1.0,0.68
1238.0,49.0,2.0,1.0,972,2.0,0.0,1.0,2.0,0.54
1239.0,113.0,2.0,1.0,651,2.0,0.0,1.0,1.0,0.23
1243.0,202.0,3.0,1.0,1305,2.0,0.0,1.0,2.0,0.5
1243.0,202.0,2.0,1.0,915,2.0,0.0,1.0,1.0,0.35
1242.0,202.0,2.0,1.0,851,2.0,0.0,1.0,2.0,0.32
1240.0,132.0,2.0,1.0,935,2.0,0.0,1.0,1.0,0.28
1240.0,132.0,2.0,1.0,885,2.0,0.0,1.0,1.0,0.27
1237.0,385.0,2.0,1.0,897,2.0,0.0,1.0,1.0,0.38
97.0,255.0,2.0,1.0,1184,0.0,0.0,1.0,1.0,0.6
162.0,149.0,3.0,1.0,1221,0.0,1.0,1.0,2.0,0.63
1838.0,255.0,2.0,1.0,825,3.0,0.0,1.0,2.0,0.5
1838.0,255.0,3.0,1.0,1540,3.0,0.0,1.0,2.0,0.75
1784.0,32.0,2.0,1.0,1050,3.0,0.0,1.0,2.0,0.55
1463.0,334.0,2.0,1.0,995,2.0,0.0,2.0,1.0,0.3
1784.0,51.0,2.0,1.0,550,3.0,0.0,1.0,2.0,0.2
1838.0,255.0,2.0,1.0,970,3.0,0.0,1.0,1.0,0.58
179.0,40.0,3.0,1.0,1215,3.0,1.0,2.0,2.0,0.8
771.0,47.0,3.0,1.0,1503,1.0,2.0,2.0,1.0,2.1
1002.0,282.0,3.0,1.0,1080,2.0,0.0,2.0,1.0,0.56
496.0,263.0,2.0,1.0,750,0.0,0.0,1.0,1.0,0.31
1463.0,334.0,2.0,1.0,995,2.0,0.0,2.0,2.0,0.29
1649.0,283.0,2.0,1.0,831,1.0,0.0,2.0,2.0,0.41
1061.0,197.0,2.0,1.0,1000,1.0,0.0,1.0,1.0,0.4
1061.0,197.0,3.0,1.0,1350,1.0,0.0,1.0,2.0,0.48
1061.0,197.0,3.0,2.0,1350,1.0,0.0,1.0,2.0,0.65
1061.0,197.0,2.0,1.0,1100,1.0,0.0,2.0,1.0,0.47
759.0,334.0,2.0,1.0,897,3.0,0.0,2.0,2.0,0.43
581.0,283.0,2.0,2.0,850,1.0,0.0,2.0,2.0,0.46
1784.0,290.0,3.0,1.0,1175,2.0,0.0,2.0,2.0,0.65
1236.0,66.0,2.0,1.0,810,3.0,0.0,0.0,1.0,0.26
1236.0,367.0,2.0,1.0,750,2.0,0.0,2.0,1.0,0.21
1685.0,327.0,2.0,1.0,940,2.0,0.0,1.0,1.0,0.46
1598.0,141.0,2.0,1.0,960,1.0,0.0,1.0,2.0,0.37
1550.0,321.0,4.0,0.0,3000,0.0,0.0,2.0,0.0,4.2
1615.0,149.0,2.0,0.0,875,0.0,0.0,1.0,1.0,0.27
1822.0,158.0,3.0,2.0,1550,1.0,1.0,1.0,2.0,1.45
783.0,291.0,3.0,1.0,1150,2.0,0.0,1.0,2.0,0.65
1784.0,323.0,2.0,1.0,740,3.0,1.0,2.0,1.0,0.3
313.0,103.0,2.0,1.0,950,1.0,0.0,1.0,2.0,0.65
1594.0,367.0,2.0,1.0,720,2.0,0.0,2.0,1.0,0.22
1594.0,367.0,2.0,1.0,700,3.0,0.0,2.0,1.0,0.21
1594.0,66.0,2.0,1.0,950,3.0,0.0,0.0,2.0,0.33
411.0,274.0,2.0,1.0,960,3.0,0.0,2.0,1.0,0.42
410.0,151.0,2.0,1.0,761,3.0,0.0,2.0,2.0,0.35
409.0,151.0,3.0,1.0,1257,3.0,0.0,2.0,1.0,0.58
537.0,156.0,2.0,0.0,860,2.0,0.0,1.0,2.0,0.6
399.0,88.0,2.0,1.0,700,2.0,0.0,2.0,1.0,0.23
1002.0,190.0,3.0,1.0,1385,3.0,0.0,2.0,1.0,1.25
408.0,315.0,2.0,1.0,919,3.0,0.0,2.0,1.0,0.46
414.0,149.0,3.0,1.0,1334,3.0,0.0,2.0,1.0,0.6
398.0,86.0,2.0,1.0,810,3.0,0.0,2.0,1.0,0.31
273.0,86.0,2.0,1.0,850,3.0,0.0,2.0,2.0,0.32
413.0,149.0,2.0,1.0,860,3.0,0.0,2.0,2.0,0.33
396.0,149.0,2.0,1.0,700,3.0,0.0,2.0,1.0,0.28
393.0,149.0,2.0,1.0,850,3.0,0.0,2.0,2.0,0.26
401.0,149.0,2.0,1.0,680,3.0,0.0,1.0,1.0,0.26
392.0,149.0,2.0,1.0,890,3.0,0.0,0.0,1.0,0.32
412.0,319.0,2.0,1.0,670,0.0,1.0,2.0,1.0,0.22
397.0,86.0,1.0,1.0,450,3.0,0.0,2.0,2.0,0.16
1002.0,145.0,2.0,1.0,1100,0.0,1.0,2.0,2.0,0.8
400.0,149.0,2.0,1.0,1078,3.0,0.0,2.0,2.0,0.45
1784.0,358.0,3.0,1.0,1000,3.0,0.0,0.0,2.0,0.4
1784.0,42.0,2.0,1.0,850,1.0,0.0,2.0,1.0,0.23
1236.0,358.0,2.0,1.0,870,0.0,0.0,2.0,1.0,0.2
394.0,149.0,2.0,1.0,750,2.0,1.0,2.0,1.0,0.32
1002.0,346.0,2.0,1.0,940,1.0,0.0,2.0,1.0,0.37
1236.0,66.0,2.0,1.0,715,2.0,0.0,0.0,2.0,0.29
55.0,315.0,2.0,1.0,800,2.0,0.0,1.0,1.0,0.51
1226.0,183.0,3.0,2.0,1352,1.0,1.0,2.0,2.0,0.75
407.0,149.0,2.0,1.0,760,3.0,0.0,1.0,2.0,0.26
1296.0,51.0,2.0,0.0,930,3.0,0.0,2.0,1.0,0.42
1286.0,269.0,2.0,1.0,959,3.0,1.0,2.0,1.0,0.36
1002.0,191.0,3.0,1.0,1100,2.0,0.0,2.0,1.0,0.68
1002.0,334.0,2.0,1.0,983,3.0,0.0,2.0,2.0,0.29
1784.0,8.0,3.0,2.0,1250,3.0,0.0,1.0,2.0,0.62
155.0,8.0,6.0,2.0,2500,3.0,0.0,1.0,2.0,1.15
1558.0,283.0,3.0,2.0,1250,3.0,0.0,1.0,1.0,0.61
165.0,63.0,3.0,1.0,1040,1.0,1.0,2.0,1.0,0.46
395.0,149.0,2.0,1.0,1017,2.0,0.0,2.0,2.0,0.46
402.0,56.0,2.0,1.0,870,0.0,1.0,2.0,1.0,0.5
1002.0,47.0,3.0,1.0,1973,3.0,0.0,2.0,2.0,2.17
1002.0,190.0,3.0,2.0,1275,2.0,0.0,2.0,1.0,1.15
1784.0,311.0,2.0,1.0,980,3.0,0.0,0.0,1.0,0.47
405.0,149.0,2.0,1.0,1100,3.0,0.0,2.0,2.0,0.46
759.0,334.0,2.0,1.0,897,2.0,0.0,2.0,2.0,0.44
1008.0,47.0,3.0,1.0,1460,3.0,0.0,2.0,1.0,1.36
1008.0,321.0,3.0,1.0,1705,3.0,0.0,2.0,2.0,1.11
1236.0,42.0,2.0,1.0,650,0.0,0.0,2.0,1.0,0.15
1236.0,421.0,2.0,1.0,741,1.0,1.0,0.0,1.0,0.24
1248.0,66.0,3.0,1.0,1050,3.0,0.0,0.0,1.0,0.28
1594.0,42.0,3.0,1.0,1100,3.0,0.0,0.0,1.0,0.26
1006.0,362.0,3.0,1.0,1300,3.0,0.0,2.0,2.0,0.8
1002.0,224.0,3.0,1.0,1550,0.0,1.0,2.0,1.0,1.0
759.0,334.0,2.0,1.0,897,3.0,0.0,2.0,2.0,0.44
1594.0,42.0,3.0,1.0,1050,2.0,0.0,0.0,2.0,0.36
1591.0,66.0,2.0,1.0,710,2.0,0.0,2.0,1.0,0.22
1496.0,66.0,2.0,1.0,900,2.0,0.0,0.0,1.0,0.32
71.0,17.0,3.0,2.0,2100,1.0,1.0,0.0,0.0,1.82
557.0,63.0,2.0,1.0,774,3.0,3.0,1.0,1.0,0.28
557.0,63.0,3.0,1.0,1092,3.0,3.0,1.0,2.0,0.51
897.0,224.0,2.0,1.0,1086,2.0,0.0,1.0,1.0,0.7
1597.0,134.0,2.0,1.0,720,3.0,1.0,2.0,1.0,0.42
557.0,63.0,2.0,1.0,774,3.0,0.0,1.0,1.0,0.27
1391.0,10.0,1.0,1.0,480,3.0,0.0,2.0,1.0,0.22
1784.0,101.0,2.0,1.0,900,2.0,0.0,2.0,2.0,0.32
736.0,345.0,2.0,2.0,1100,0.0,0.0,1.0,1.0,0.55
1784.0,334.0,2.0,1.0,833,2.0,3.0,2.0,2.0,0.29
1282.0,36.0,2.0,1.0,742,3.0,0.0,1.0,1.0,0.2
269.0,36.0,2.0,1.0,821,3.0,0.0,1.0,2.0,0.21
582.0,5.0,1.0,1.0,500,1.0,0.0,1.0,1.0,0.23
1767.0,334.0,3.0,1.0,1365,2.0,0.0,1.0,2.0,0.68
582.0,5.0,3.0,1.0,1625,1.0,0.0,2.0,0.0,1.05
1002.0,31.0,3.0,1.0,1108,3.0,3.0,1.0,1.0,0.5
1368.0,334.0,3.0,1.0,1064,3.0,3.0,1.0,1.0,0.47
1368.0,334.0,3.0,1.0,1004,3.0,3.0,1.0,2.0,0.4
967.0,103.0,3.0,1.0,1175,3.0,3.0,1.0,1.0,0.69
406.0,334.0,4.0,1.0,2000,3.0,3.0,1.0,2.0,1.06
406.0,334.0,3.0,1.0,1365,3.0,3.0,1.0,2.0,0.72
1197.0,269.0,3.0,1.0,1424,3.0,0.0,0.0,0.0,0.68
1190.0,269.0,2.0,1.0,955,3.0,0.0,1.0,1.0,0.48
1246.0,44.0,2.0,1.0,1918,3.0,0.0,1.0,2.0,1.95
1775.0,283.0,4.0,4.0,3348,1.0,0.0,0.0,0.0,1.8
502.0,149.0,1.0,1.0,450,2.0,0.0,1.0,1.0,0.17
1708.0,192.0,2.0,1.0,906,3.0,0.0,1.0,2.0,0.53
1140.0,283.0,4.0,2.0,1508,2.0,0.0,2.0,0.0,2.6
1140.0,283.0,3.0,2.0,865,2.0,0.0,1.0,0.0,1.76
1761.0,114.0,2.0,1.0,720,3.0,0.0,2.0,1.0,0.17
1100.0,51.0,2.0,1.0,702,2.0,0.0,1.0,1.0,0.25
1376.0,274.0,2.0,0.0,626,2.0,0.0,2.0,1.0,0.25
766.0,149.0,3.0,1.0,1075,3.0,0.0,1.0,2.0,0.31
1724.0,334.0,2.0,1.0,990,3.0,2.0,2.0,2.0,0.46
1784.0,219.0,2.0,1.0,810,2.0,0.0,2.0,1.0,0.19
1481.0,92.0,3.0,1.0,1374,3.0,3.0,1.0,2.0,0.89
597.0,63.0,3.0,1.0,1475,1.0,0.0,0.0,2.0,1.0
1132.0,141.0,4.0,1.0,2822,3.0,0.0,0.0,2.0,4.75
1466.0,418.0,4.0,1.0,2400,0.0,1.0,0.0,2.0,1.65
1485.0,141.0,4.0,1.0,3415,2.0,0.0,0.0,0.0,4.11
1002.0,4.0,3.0,1.0,1226,3.0,0.0,1.0,2.0,0.67
1002.0,4.0,2.0,1.0,1076,3.0,0.0,1.0,2.0,0.6
1002.0,214.0,2.0,2.0,674,3.0,0.0,1.0,1.0,0.26
1002.0,214.0,2.0,1.0,670,3.0,0.0,1.0,2.0,0.26
114.0,214.0,2.0,0.0,860,0.0,0.0,1.0,2.0,0.25
1665.0,283.0,3.0,1.0,1670,3.0,3.0,1.0,2.0,1.4
1784.0,4.0,3.0,1.0,1450,3.0,0.0,2.0,1.0,0.85
1784.0,5.0,3.0,1.0,1250,3.0,0.0,1.0,2.0,0.65
760.0,301.0,3.0,1.0,1300,3.0,0.0,1.0,2.0,0.52
760.0,301.0,3.0,1.0,1250,3.0,0.0,1.0,2.0,0.49
949.0,294.0,3.0,1.0,1150,3.0,0.0,2.0,1.0,0.78
949.0,283.0,3.0,1.0,1400,3.0,0.0,2.0,2.0,0.79
109.0,214.0,2.0,1.0,678,2.0,0.0,1.0,1.0,0.27
1002.0,4.0,3.0,1.0,1350,3.0,0.0,2.0,2.0,0.68
1002.0,4.0,3.0,1.0,1350,3.0,0.0,2.0,2.0,0.75
1784.0,5.0,3.0,1.0,1300,3.0,3.0,2.0,1.0,0.78
1002.0,4.0,3.0,1.0,1350,3.0,0.0,2.0,1.0,0.75
1002.0,4.0,3.0,1.0,1350,3.0,0.0,2.0,1.0,0.68
1002.0,4.0,3.0,1.0,1600,3.0,0.0,2.0,2.0,0.8
1002.0,4.0,3.0,1.0,1600,3.0,0.0,2.0,1.0,0.8
1002.0,4.0,3.0,1.0,1600,3.0,0.0,2.0,1.0,0.86
1002.0,283.0,3.0,1.0,1250,3.0,0.0,2.0,2.0,0.6
1482.0,334.0,3.0,1.0,1385,3.0,3.0,1.0,1.0,0.78
1002.0,283.0,2.0,1.0,800,3.0,0.0,2.0,1.0,0.47
1002.0,283.0,3.0,1.0,1300,3.0,0.0,2.0,2.0,0.65
216.0,283.0,3.0,3.0,1500,1.0,0.0,2.0,2.0,0.9
209.0,283.0,2.0,1.0,860,1.0,3.0,1.0,2.0,0.45
216.0,283.0,3.0,3.0,1279,1.0,3.0,1.0,2.0,0.8
1852.0,430.0,3.0,1.0,2234,1.0,0.0,1.0,2.0,2.45
1656.0,241.0,2.0,1.0,1116,0.0,2.0,2.0,2.0,1.4
1612.0,269.0,2.0,1.0,849,2.0,0.0,0.0,2.0,0.29
1612.0,269.0,3.0,1.0,1042,2.0,0.0,0.0,2.0,0.35
1612.0,269.0,2.0,1.0,910,2.0,0.0,0.0,2.0,0.31
1712.0,236.0,3.0,1.0,1318,2.0,0.0,0.0,2.0,0.8
1765.0,149.0,2.0,1.0,865,2.0,0.0,0.0,2.0,0.48
329.0,149.0,2.0,1.0,1050,2.0,0.0,0.0,2.0,0.51
329.0,208.0,3.0,1.0,1205,2.0,0.0,0.0,1.0,0.58
327.0,208.0,3.0,1.0,1150,2.0,0.0,0.0,2.0,0.56
975.0,384.0,2.0,1.0,840,2.0,0.0,0.0,2.0,0.5
871.0,98.0,3.0,0.0,1450,0.0,0.0,0.0,2.0,1.7
975.0,245.0,3.0,1.0,1650,3.0,1.0,2.0,1.0,1.8
1196.0,269.0,3.0,1.0,1515,3.0,0.0,2.0,2.0,0.66
975.0,224.0,3.0,1.0,1150,0.0,2.0,2.0,1.0,0.85
1784.0,245.0,3.0,1.0,1540,2.0,0.0,2.0,1.0,1.5
975.0,87.0,2.0,0.0,860,0.0,1.0,1.0,1.0,0.5
1045.0,396.0,3.0,1.0,1120,3.0,0.0,2.0,1.0,0.34
975.0,224.0,3.0,2.0,1526,2.0,0.0,2.0,1.0,1.5
975.0,247.0,3.0,1.0,950,0.0,0.0,2.0,1.0,0.75
751.0,44.0,3.0,2.0,1250,0.0,0.0,2.0,1.0,1.17
1207.0,15.0,3.0,2.0,1625,0.0,0.0,2.0,2.0,1.9
871.0,98.0,2.0,0.0,1450,0.0,0.0,2.0,2.0,1.7
976.0,171.0,3.0,1.0,2100,0.0,2.0,2.0,2.0,2.35
898.0,45.0,3.0,2.0,1824,0.0,0.0,2.0,2.0,2.25
1273.0,77.0,2.0,2.0,1350,1.0,1.0,2.0,2.0,1.3
975.0,45.0,4.0,1.0,2350,0.0,0.0,2.0,1.0,3.75
975.0,248.0,3.0,1.0,1500,2.0,0.0,2.0,2.0,1.04
1274.0,410.0,4.0,1.0,3450,0.0,0.0,2.0,1.0,5.7
1002.0,365.0,3.0,2.0,1861,0.0,2.0,2.0,2.0,2.8
586.0,175.0,2.0,2.0,1000,0.0,1.0,2.0,1.0,0.9
538.0,156.0,2.0,1.0,1500,0.0,1.0,2.0,1.0,1.0
144.0,400.0,2.0,1.0,3000,0.0,2.0,2.0,0.0,5.5
1462.0,156.0,2.0,1.0,1518,0.0,0.0,2.0,1.0,1.0
1620.0,149.0,2.0,1.0,848,2.0,0.0,2.0,2.0,0.32
975.0,263.0,3.0,1.0,1450,1.0,0.0,1.0,2.0,0.95
975.0,427.0,3.0,2.0,1376,0.0,1.0,2.0,2.0,0.95
891.0,156.0,2.0,1.0,1000,0.0,0.0,2.0,1.0,0.75
187.0,45.0,2.0,0.0,850,0.0,0.0,2.0,2.0,0.8
1002.0,165.0,2.0,1.0,680,0.0,0.0,2.0,2.0,0.3
1045.0,396.0,2.0,1.0,955,3.0,0.0,2.0,2.0,0.3
1712.0,174.0,2.0,1.0,985,2.0,0.0,0.0,2.0,0.6
1712.0,174.0,3.0,1.0,1195,2.0,0.0,0.0,2.0,0.73
1556.0,236.0,3.0,1.0,1169,2.0,0.0,0.0,2.0,0.76
1612.0,269.0,2.0,1.0,910,2.0,0.0,0.0,2.0,0.31
1612.0,269.0,2.0,1.0,849,2.0,0.0,0.0,2.0,0.29
1765.0,236.0,3.0,1.0,1175,2.0,0.0,0.0,2.0,0.65
329.0,209.0,3.0,1.0,1140,2.0,0.0,0.0,1.0,0.55
366.0,141.0,3.0,1.0,1075,2.0,0.0,0.0,2.0,0.49
975.0,209.0,2.0,1.0,719,3.0,0.0,1.0,1.0,0.27
1318.0,47.0,4.0,2.0,2800,3.0,0.0,2.0,2.0,3.98
975.0,157.0,2.0,1.0,854,0.0,1.0,1.0,2.0,0.55
1742.0,427.0,3.0,2.0,1772,0.0,0.0,0.0,2.0,1.5
1006.0,224.0,3.0,2.0,1526,3.0,0.0,0.0,1.0,1.5
802.0,44.0,3.0,1.0,1350,0.0,0.0,0.0,1.0,1.55
1478.0,15.0,4.0,1.0,2525,0.0,0.0,0.0,2.0,2.5
1207.0,15.0,3.0,2.0,1625,0.0,0.0,0.0,2.0,1.9
796.0,45.0,3.0,1.0,1658,0.0,1.0,0.0,1.0,2.5
975.0,303.0,2.0,0.0,840,0.0,0.0,0.0,1.0,0.55
1554.0,322.0,3.0,1.0,1953,0.0,0.0,0.0,1.0,2.2
975.0,152.0,3.0,0.0,1050,0.0,1.0,1.0,1.0,0.95
1186.0,212.0,3.0,2.0,2380,1.0,1.0,2.0,2.0,1.3
1605.0,15.0,4.0,2.0,3085,0.0,1.0,2.0,2.0,2.5
1811.0,308.0,3.0,0.0,1240,0.0,0.0,2.0,2.0,1.1
1350.0,45.0,2.0,2.0,1150,0.0,0.0,0.0,2.0,1.2
1640.0,5.0,2.0,1.0,1008,2.0,0.0,0.0,1.0,0.44
975.0,345.0,2.0,1.0,1100,1.0,0.0,0.0,1.0,0.95
1656.0,241.0,2.0,1.0,1176,0.0,1.0,0.0,2.0,1.4
666.0,44.0,3.0,1.0,1552,0.0,0.0,0.0,2.0,1.65
960.0,77.0,2.0,1.0,1100,0.0,2.0,0.0,2.0,1.25
1284.0,365.0,3.0,1.0,1861,0.0,2.0,0.0,2.0,2.5
798.0,400.0,3.0,1.0,1500,2.0,0.0,0.0,1.0,2.1
975.0,400.0,4.0,1.0,2800,0.0,1.0,2.0,2.0,6.0
975.0,229.0,3.0,0.0,2550,2.0,0.0,0.0,1.0,2.7
608.0,190.0,3.0,1.0,2320,0.0,1.0,0.0,2.0,2.1
1101.0,271.0,4.0,3.0,2678,2.0,0.0,1.0,0.0,3.05
528.0,44.0,3.0,0.0,1400,0.0,0.0,0.0,2.0,1.4
975.0,77.0,3.0,1.0,1500,0.0,2.0,0.0,2.0,2.5
975.0,400.0,3.0,1.0,1700,0.0,2.0,0.0,1.0,1.6
975.0,152.0,1.0,1.0,900,0.0,1.0,1.0,2.0,0.8
1002.0,263.0,2.0,1.0,750,0.0,0.0,2.0,1.0,0.37
1045.0,396.0,3.0,1.0,1120,2.0,0.0,2.0,2.0,0.34
1784.0,269.0,2.0,1.0,715,2.0,0.0,1.0,2.0,0.25
1101.0,271.0,4.0,2.0,2800,3.0,0.0,2.0,0.0,3.0
975.0,248.0,3.0,1.0,1500,2.0,0.0,1.0,2.0,0.98
995.0,190.0,3.0,2.0,2700,0.0,0.0,2.0,2.0,2.9
532.0,148.0,3.0,0.0,1400,0.0,0.0,2.0,2.0,1.4
1848.0,141.0,3.0,1.0,1293,3.0,0.0,2.0,2.0,0.82
975.0,44.0,2.0,1.0,980,2.0,0.0,2.0,1.0,0.88
134.0,427.0,2.0,1.0,1300,0.0,1.0,0.0,1.0,1.2
975.0,190.0,2.0,1.0,968,1.0,1.0,2.0,1.0,1.0
1478.0,15.0,4.0,1.0,2525,0.0,0.0,2.0,2.0,2.7
975.0,183.0,3.0,1.0,1820,3.0,0.0,2.0,1.0,1.52
1640.0,9.0,2.0,1.0,1065,2.0,0.0,0.0,2.0,0.53
460.0,48.0,2.0,1.0,920,2.0,0.0,2.0,1.0,0.28
326.0,209.0,3.0,1.0,1165,2.0,0.0,0.0,2.0,0.56
484.0,263.0,2.0,1.0,984,2.0,0.0,0.0,1.0,0.67
483.0,263.0,3.0,1.0,1366,2.0,0.0,0.0,1.0,0.93
425.0,278.0,2.0,2.0,1000,3.0,0.0,0.0,1.0,0.8
364.0,149.0,3.0,1.0,1079,2.0,0.0,0.0,0.0,0.5
364.0,149.0,2.0,1.0,950,2.0,0.0,0.0,2.0,0.44
1557.0,149.0,3.0,1.0,1240,2.0,0.0,0.0,2.0,0.68
1765.0,149.0,2.0,1.0,865,2.0,0.0,0.0,2.0,0.48
1109.0,141.0,4.0,2.0,1539,2.0,0.0,2.0,2.0,0.8
975.0,224.0,3.0,1.0,1175,2.0,0.0,0.0,1.0,0.86
1841.0,400.0,5.0,2.0,3300,0.0,1.0,0.0,2.0,6.0
975.0,45.0,3.0,1.0,2850,0.0,0.0,0.0,2.0,3.65
975.0,44.0,3.0,1.0,2354,2.0,0.0,1.0,2.0,4.6
1389.0,283.0,1.0,1.0,450,1.0,0.0,1.0,1.0,0.22
1389.0,283.0,2.0,1.0,650,1.0,0.0,2.0,2.0,0.31
1389.0,283.0,2.0,1.0,650,1.0,0.0,2.0,2.0,0.32
1389.0,283.0,3.0,1.0,910,3.0,0.0,2.0,1.0,0.56
1389.0,283.0,3.0,1.0,905,3.0,0.0,2.0,0.0,0.55
1389.0,283.0,3.0,1.0,909,3.0,0.0,2.0,0.0,0.52
536.0,232.0,3.0,1.0,1115,2.0,2.0,2.0,1.0,0.55
