PROP_ID,PROPERTY_TYPE,SOCIETY_NAME,location,BEDROOM_NUM,BALCONY_NUM,AREA,Price_per_sqft,PRICE,AGE,FURNISH,amenity_luxury,FLOOR_NUM,TOTAL_FLOOR
L69259930,flat,Rangamati,Sonarpur,2.0,0.0,800,3625.0,0.29,Old Property,Fully furnished,292.0,4,5.0
J69260038,flat,Rangamati apartment,Sonarpur,2.0,1.0,921,3604.0,0.33,Old Property,Fully furnished,292.0,4,5.0
C69260284,flat,Rangamati apartment,Rajpur Sonarpur,2.0,1.0,701,3609.0,0.25,Old Property,Fully furnished,252.0,4,5.0
H70356044,flat,Rangamati,Sonarpur,3.0,1.0,1193,3600.0,0.43,Old Property,Fully furnished,551.0,4,4.0
L70355872,flat,Orchid prima,Mission Pally,2.0,1.0,713,3200.0,0.23,Old Property,Fully furnished,548.0,2,4.0
H70354370,flat,The rangamati,Sonarpur,2.0,1.0,701,3599.0,0.25,Old Property,Fully furnished,537.0,3,4.0
J69995820,flat,Greenfield city,Behala,2.0,1.0,910,3956.0,0.36,Relatively New Property,Unfurnished,111.0,4,12.0
O71261050,flat,Hiland woods,Action Area 2,2.0,1.0,770,5324.0,0.41,New Property,Fully furnished,338.0,11,14.0
U71381372,flat,Apartment,Behala,3.0,1.0,1200,5416.0,0.65,Moderately Old,Luxury furnished,246.0,3,5.0
H70796936,flat,Apartment,Behala,3.0,1.0,1300,5769.0,0.75,Old Property,Fully furnished,103.0,3,5.0
Z70725774,flat,On request,Behala Chowrasta,3.0,1.0,1175,4170.0,0.49,Old Property,Fully furnished,400.0,3,3.0
A70724524,flat,On request new,Behala,2.0,1.0,801,4369.0,0.35,Relatively New Property,Fully furnished,380.0,3,3.0
W70723680,flat,On request new,Behala Manton,2.0,1.0,970,4742.0,0.46,Relatively New Property,Fully furnished,555.0,3,3.0
B70722898,flat,On request new,Behala Manton,2.0,1.0,740,3648.0,0.27,Relatively New Property,Fully furnished,335.0,1,2.0
S70722778,flat,On request new,Behala Unique Park,2.0,1.0,730,3630.0,0.26,Relatively New Property,Fully furnished,344.0,1,2.0
B70721984,flat,On request,Behala,2.0,1.0,750,2933.0,0.22,Relatively New Property,Fully furnished,359.0,2,3.0
C70724340,flat,On request,Behala,2.0,1.0,800,4000.0,0.32,Old Property,Fully furnished,399.0,0,3.0
E70723000,flat,On request,Behala,2.0,1.0,690,3623.0,0.25,Old Property,Fully furnished,380.0,1,2.0
I70515728,flat,Apartments,Parnasree Palli,5.0,1.0,1750,4857.0,0.85,Relatively New Property,Fully furnished,103.0,1,4.0
T70505816,flat,Apartments,Parnasree Palli,3.0,2.0,1800,6666.0,1.2,Relatively New Property,Unfurnished,246.0,3,4.0
Z70500172,flat,Apartments,Behala Chowrasta,3.0,1.0,1200,4333.0,0.52,Relatively New Property,Fully furnished,246.0,3,4.0
R70497480,flat,On request,Tollygunge,2.0,1.0,780,3333.0,0.26,Moderately Old,Semi-furnished,230.0,2,4.0
I70494916,flat,Apartments,Parnashree,2.0,0.0,800,4500.0,0.36,Relatively New Property,Unfurnished,246.0,1,5.0
B70494782,flat,Apartments,Parnashree,3.0,1.0,950,4947.0,0.47,Relatively New Property,Unfurnished,246.0,1,5.0
T70436732,flat,Unknown,Behala,3.0,1.0,1351,4811.0,0.65,Old Property,Fully furnished,246.0,2,4.0
Q69531320,flat,Shrachi rosedale garden,New Town,4.0,3.0,3866,8794.0,3.4,New Property,Semi-furnished,501.0,25,25.0
R71082752,flat,Unknown,Airport,5.0,1.0,881,3499.0,0.31,Old Property,Fully furnished,246.0,1,4.0
E70828162,flat,On request,Airport,2.0,1.0,1042,3493.0,0.36,Relatively New Property,Fully furnished,148.0,2,4.0
W70827822,flat,On request,Airport,2.0,1.0,870,3500.0,0.3,Relatively New Property,Fully furnished,148.0,2,4.0
E70827610,flat,On request,Airport,3.0,1.0,1000,4000.0,0.4,Relatively New Property,Fully furnished,148.0,3,4.0
S70827754,flat,On request,Airport,2.0,1.0,850,4000.0,0.34,Relatively New Property,Fully furnished,148.0,3,4.0
Z70827690,flat,On request,Airport,3.0,1.0,1150,4000.0,0.46,Relatively New Property,Fully furnished,148.0,3,4.0
Y70828394,flat,On request,Airport,2.0,1.0,916,3500.0,0.32,Relatively New Property,Fully furnished,139.0,2,4.0
B70827578,flat,On request,Airport,3.0,1.0,1252,3194.0,0.4,Relatively New Property,Fully furnished,139.0,3,4.0
M70827524,flat,On request,Airport,3.0,1.0,1252,3594.0,0.45,Relatively New Property,Fully furnished,127.0,4,4.0
C70827382,flat,On request,Airport,3.0,1.0,1052,3500.0,0.37,Relatively New Property,Fully furnished,139.0,4,4.0
T70827316,flat,On request,Airport,3.0,1.0,1102,3493.0,0.38,Relatively New Property,Fully furnished,131.0,4,4.0
E70828328,flat,On request,Airport,2.0,1.0,1045,3483.0,0.36,Relatively New Property,Fully furnished,139.0,4,4.0
C71430956,flat,On request,Chinar Park,3.0,2.0,2012,4821.0,0.97,Old Property,Fully furnished,889.0,7,7.0
E71430846,flat,On request,Chinar Park,3.0,2.0,1367,4828.0,0.66,Relatively New Property,Fully furnished,767.0,2,5.0
E71430426,flat,On request,Chinar Park,2.0,1.0,992,4032.0,0.4,Relatively New Property,Fully furnished,892.0,4,5.0
O71430284,flat,On request,Chinar Park,2.0,1.0,912,3618.0,0.33,Old Property,Fully furnished,696.0,4,5.0
I71430122,flat,On request,Chinar Park,2.0,1.0,850,3176.0,0.27,Old Property,Fully furnished,301.0,3,5.0
S71418908,flat,Dunlop,Sabedabagan,1.0,1.0,540,2962.0,0.16,New Property,Fully furnished,47.0,2,4.0
X71361848,flat,Mangalam park,Behala,2.0,1.0,949,5268.0,0.5,Moderately Old,Fully furnished,447.0,2,5.0
V63566764,flat,Purti hastings,Alipore,4.0,2.0,2727,11001.0,3.0,Relatively New Property,Fully furnished,443.0,2,4.0
V70798016,flat,Purti hastings,Alipore,3.0,2.0,2151,11200.0,2.5,Relatively New Property,Fully furnished,778.0,3,4.0
Y71384280,flat,On request,Chinar Park,3.0,1.0,1365,5347.0,0.73,Relatively New Property,Fully furnished,441.0,5,10.0
O70430648,flat,Purti hastings,Alipore,4.0,1.0,2570,18471.0,2.96,Relatively New Property,Fully furnished,444.0,3,4.0
C70426006,flat,Purti hastings,Alipore,4.0,1.0,2247,11499.0,2.58,Relatively New Property,Fully furnished,548.0,3,4.0
H50558902,flat,Victoria vistas,Bhawanipore,4.0,1.0,2829,16090.0,4.2,Relatively New Property,Fully furnished,192.0,5,23.0
L50363988,flat,Victoria vistas,Bhawanipore,3.0,1.0,2323,12915.0,3.5,Relatively New Property,Fully furnished,82.0,10,23.0
I71386444,flat,On request,Kasba,2.0,1.0,650,4923.0,0.32,Relatively New Property,Fully furnished,45.0,1,4.0
N39124703,flat,The address,Em Bypass,4.0,3.0,2688,10230.0,2.75,Relatively New Property,Fully furnished,97.0,3,8.0
D71386474,flat,On request,Kasba,2.0,1.0,652,4907.0,0.32,Relatively New Property,Fully furnished,26.0,1,4.0
O71382924,flat,On request,New Ballygunge,2.0,1.0,850,5294.0,0.45,New Property,Luxury furnished,24.0,2,4.0
W71383914,flat,Siddha eden lakeville,Bt Road,3.0,1.0,1435,6968.0,1.0,Old Property,Fully furnished,535.0,12,24.0
Y71362354,flat,S.k real estate,New Alipore,3.0,1.0,1750,10571.0,1.85,Old Property,Fully furnished,286.0,2,4.0
L71352384,flat,On request,Chinar Park,3.0,1.0,1220,6557.0,0.8,Relatively New Property,Semi-furnished,441.0,4,5.0
E62190070,flat,Sureka raghu estates,Alipore,4.0,2.0,3627,18000.0,6.23,Relatively New Property,Fully furnished,166.0,4,11.0
U62241858,flat,Ps the reserve,Ballygunge,4.0,1.0,3113,24734.0,7.7,Old Property,Unfurnished,330.0,8,32.0
W62406230,flat,Meghdoot,Rowland Row,3.0,1.0,1768,12000.0,2.12,Moderately Old,Unfurnished,246.0,2,11.0
F62349150,flat,Trump tower kolkata,Em Bypass,4.0,1.0,3123,14897.0,4.65,Old Property,Unfurnished,59.0,12,38.0
R71337132,flat,On request,Chinar Park,2.0,1.0,1030,5048.0,0.52,Relatively New Property,Fully furnished,800.0,6,10.0
D71319244,flat,Dream home exotica,Birati,2.0,1.0,682,3592.0,0.24,Relatively New Property,Fully furnished,730.0,4,4.0
D71313302,flat,Bhumi apartment,Madhyamgram,1.0,1.0,532,3092.0,0.16,Relatively New Property,Fully furnished,786.0,3,4.0
L71312930,flat,Bhumi apartment,Madhyamgram,2.0,1.0,895,3089.0,0.28,Relatively New Property,Fully furnished,858.0,3,4.0
F71310202,flat,Bhumi apartment complex,Madhyamgram,2.0,1.0,882,3099.0,0.27,Relatively New Property,Fully furnished,815.0,3,4.0
L71309750,flat,Bhumi apartment complex,Madhyamgram,2.0,1.0,993,3096.0,0.31,Relatively New Property,Fully furnished,828.0,3,4.0
N49879578,flat,Siddha xanadu condominium,Rajarhat,3.0,1.0,1400,4857.0,0.68,Old Property,Fully furnished,313.0,10,11.0
J71309982,flat,S.k real estate,Sakher Bazar,3.0,1.0,1800,5000.0,0.9,Old Property,Luxury furnished,396.0,3,4.0
A70670242,flat,Sureka sunrise symphony,New Town,3.0,1.0,1860,6182.0,1.15,New Property,Unfurnished,334.0,16,18.0
R71055524,flat,Elita garden vista,New Town,3.0,1.0,1733,6809.0,1.18,Relatively New Property,Luxury furnished,514.0,10,30.0
V70670046,flat,Elita garden vista phase 2,New Town,2.0,1.0,1214,7166.0,0.87,Relatively New Property,Unfurnished,361.0,4,33.0
O71282478,flat,Unknown,Action Area 1,3.0,1.0,800,10375.0,0.83,Old Property,Fully furnished,24.0,4,4.0
V71278188,flat,Diamond residency,Bakultala,3.0,1.0,1409,5180.0,0.73,New Property,Fully furnished,449.0,3,13.0
Z70925420,flat,Sureka sunrise symphony,New Town,2.0,1.0,831,5114.0,0.42,New Property,Fully furnished,309.0,7,13.0
U71213306,flat,Uniworld city,New Town Action 3,4.0,2.0,4670,6423.0,3.0,Relatively New Property,Luxury furnished,493.0,17,18.0
A71200650,flat,Newtown apartment,New Town,5.0,2.0,3603,7882.0,2.84,Old Property,Fully furnished,441.0,9,13.0
A71199842,flat,Newtown apartment,New Town,4.0,1.0,2355,7898.0,1.86,Old Property,Fully furnished,424.0,6,13.0
B71197314,flat,Newtown apartment,New Town,3.0,0.0,1790,8268.0,1.48,Old Property,Fully furnished,378.0,6,13.0
U71195828,flat,Newtown apartment,New Town,3.0,0.0,1348,5818.0,0.78,Old Property,Fully furnished,378.0,9,12.0
D71195606,flat,Newtown apartment,New Town,3.0,0.0,1322,5817.0,0.77,Old Property,Fully furnished,359.0,7,12.0
Y71193768,flat,Newtown apartment,New Town,2.0,0.0,930,5845.0,0.54,Old Property,Fully furnished,375.0,5,12.0
J71192714,flat,Newtown apartment,New Town,4.0,1.0,2560,9375.0,2.4,Old Property,Fully furnished,378.0,18,25.0
C71192338,flat,Newtown apartment,New Town,4.0,1.0,2130,8075.0,1.72,Old Property,Fully furnished,376.0,14,25.0
N71191788,flat,Merlin the one,Tollygunge,2.0,1.0,680,10588.0,0.72,Relatively New Property,Fully furnished,378.0,16,17.0
F71184238,flat,S.k real estate,Sakher Bazar,3.0,2.0,1304,4754.0,0.62,Moderately Old,Semi-furnished,351.0,3,4.0
K71183434,flat,Shiv shakti apartment baguihati,Baguiati,2.0,1.0,1007,4270.0,0.43,Old Property,Luxury furnished,468.0,2,4.0
F71181732,flat,Merlin the one,Tollygunge,3.0,1.0,1024,13183.0,1.35,Relatively New Property,Fully furnished,357.0,7,17.0
C71180998,flat,Anik one rajarhat,New Town,3.0,3.0,2073,13748.0,2.85,Relatively New Property,Fully furnished,337.0,11,23.0
S71178548,flat,Newtown apartment,New Town,3.0,1.0,1850,8000.0,1.48,Old Property,Fully furnished,384.0,15,25.0
S71177854,flat,Newtown apartment,New Town,4.0,2.0,1872,9722.0,1.82,Old Property,Fully furnished,389.0,1,1.0
S71177382,flat,Newtown apartment,New Town,4.0,1.0,2350,7404.0,1.74,Old Property,Fully furnished,384.0,19,22.0
F71177014,flat,Newtown apartment,New Town,3.0,1.0,1950,7487.0,1.46,Old Property,Fully furnished,384.0,12,22.0
N71123814,flat,Merlin crest,Silpara,3.0,2.0,1521,6048.0,0.92,New Property,Fully furnished,448.0,7,7.0
C71154606,flat,Merlin grove,Muchipara,3.0,1.0,1144,5069.0,0.58,Moderately Old,Fully furnished,435.0,4,4.0
V61372392,flat,Purti hastings,Alipore,4.0,1.0,2247,18750.0,3.0,Relatively New Property,Fully furnished,129.0,3,4.0
Y71149242,flat,Newtown apartment,New Town,3.0,1.0,1400,6071.0,0.85,Old Property,Fully furnished,384.0,15,23.0
K71149128,flat,Newtown apartment,New Town,2.0,1.0,954,5870.0,0.56,Old Property,Fully furnished,384.0,11,23.0
U71148850,flat,Newtown apartment,New Town,3.0,1.0,1605,10031.0,1.61,Old Property,Fully furnished,384.0,12,23.0
I71148596,flat,Newtown apartment,New Town,2.0,1.0,949,8008.0,0.76,Old Property,Fully furnished,384.0,6,23.0
T71148392,flat,Newtown apartment,New Town,4.0,3.0,1508,13129.0,1.98,Old Property,Fully furnished,384.0,15,20.0
Y71147606,flat,Newtown apartment,New Town,3.0,2.0,861,13124.0,1.13,Old Property,Fully furnished,343.0,10,20.0
C61372378,flat,Purti hastings,Alipore,3.0,2.0,2151,18733.0,2.9,Relatively New Property,Fully furnished,135.0,2,4.0
B71146740,flat,Newtown apartment,New Town,2.0,1.0,591,15228.0,0.9,Old Property,Fully furnished,307.0,7,20.0
K71015024,flat,Elita garden vista,New Town,2.0,2.0,1350,6296.0,0.85,Relatively New Property,Fully furnished,726.0,4,30.0
A67699490,flat,Mtd - 13,New Town,3.0,1.0,1260,5158.0,0.65,Old Property,Fully furnished,45.0,2,4.0
I67193464,flat,On request,New Town,3.0,2.0,1250,6960.0,0.87,Relatively New Property,Fully furnished,64.0,2,4.0
W67172400,flat,On request,New Town,3.0,1.0,1053,7217.0,0.76,Old Property,Fully furnished,64.0,4,4.0
X67150926,flat,Mtd- 2,New Town,3.0,2.0,1092,6227.0,0.68,Old Property,Fully furnished,64.0,3,4.0
O67794402,flat,Osal co-operative housing society ltd,New Town,3.0,2.0,1265,5138.0,0.65,Old Property,Fully furnished,167.0,1,4.0
R67171234,flat,Oswal co-operative housing society l.t.d.,New Town,3.0,2.0,1188,5218.0,0.62,Old Property,Fully furnished,46.0,2,4.0
R64340916,flat,Victoria vistas,Bhawanipore,3.0,1.0,2323,15066.0,3.5,Relatively New Property,Fully furnished,586.0,6,23.0
A64339164,flat,Victoria vistas,Bhawanipore,4.0,1.0,2828,14851.0,4.2,Relatively New Property,Fully furnished,504.0,7,23.0
V64408244,flat,Victoria vistas,Bhawanipore,4.0,1.0,3319,12654.0,4.2,Relatively New Property,Fully furnished,338.0,6,23.0
Y71136020,flat,Ideal regency,Behala,4.0,1.0,1670,4910.0,0.82,Moderately Old,Fully furnished,441.0,10,13.0
I71135562,flat,S.k real estate,Naktala,3.0,1.0,1320,5303.0,0.7,Old Property,Fully furnished,344.0,2,3.0
O71134440,flat,Cmda housing complex,Behala Chowrasta,3.0,2.0,2000,4500.0,0.9,New Property,Fully furnished,274.0,2,5.0
E71134022,flat,Kshetrum aspire,Behala Chowrasta,3.0,1.0,1319,8036.0,1.06,Old Property,Fully furnished,493.0,5,9.0
F71128570,flat,Nathany shrivats,Tollygunge,3.0,1.0,1232,6655.0,0.82,Relatively New Property,Fully furnished,430.0,3,5.0
D71124348,flat,S.k real estate,New Alipore,6.0,2.0,3450,10579.0,3.65,Old Property,Fully furnished,226.0,2,4.0
K71084962,flat,Unknown,Sodepur,2.0,1.0,850,2600.0,0.22,Relatively New Property,Luxury furnished,691.0,2,5.0
L71085408,flat,Shiv durga apartment,Dum Dum Metro,2.0,1.0,964,3800.0,0.37,Old Property,Luxury furnished,510.0,3,5.0
H71064530,flat,Shiv shakti apartment,Nager Bazar,3.0,1.0,1070,4200.0,0.45,Old Property,Luxury furnished,490.0,5,5.0
K71046578,flat,Sree kunja,Zarda Bagan,2.0,1.0,894,2796.0,0.25,Moderately Old,Luxury furnished,148.0,5,5.0
C71042652,flat,Sureka sunrise symphony,New Town,3.0,1.0,1855,5983.0,1.11,New Property,Luxury furnished,327.0,6,18.0
P71029070,flat,Keventer crosswinds,Alipore,4.0,0.0,4527,19880.0,9.0,Relatively New Property,Semi-furnished,143.0,3,10.0
C63527262,flat,The address,Em Bypass,4.0,3.0,2688,11195.0,3.01,New Property,Fully furnished,129.0,2,7.0
B70459330,flat,Srijan the address phase 2,East Topsia,3.0,1.0,2235,11185.0,2.5,New Property,Fully furnished,135.0,2,7.0
U64563078,flat,The address,Em Bypass,4.0,3.0,2734,10972.0,3.0,New Property,Fully furnished,346.0,4,7.0
X70968562,flat,Hiland willows,New Town,3.0,1.0,1553,6117.0,0.95,New Property,Fully furnished,536.0,7,14.0
K66112772,flat,Sunny seasons,Kamalgazi,3.0,1.0,1130,4513.0,0.51,Moderately Old,Luxury furnished,311.0,3,4.0
K68793040,flat,Mayfair greens,Narendrapur,3.0,2.0,1550,3612.0,0.56,Moderately Old,Luxury furnished,333.0,2,4.0
N70906378,flat,Semi complex,Kalikapur,3.0,1.0,1000,4500.0,0.45,Moderately Old,Fully furnished,83.0,2,4.0
I70906308,flat,Residential apartment,Gariahat,3.0,1.0,1350,9259.0,1.25,New Property,Fully furnished,85.0,4,5.0
G70875402,flat,"New apartment, new booking",Ruby Park East,3.0,1.0,1200,6250.0,0.75,Relatively New Property,Fully furnished,191.0,4,5.0
N70875372,flat,"On request, new booking",Rajdanga,3.0,1.0,1200,6250.0,0.75,Relatively New Property,Fully furnished,85.0,1,4.0
J70875582,flat,Unknown,Kalikapur,2.0,1.0,950,5789.0,0.55,Relatively New Property,Fully furnished,68.0,2,4.0
S70875592,flat,Sugam sabuj,Narendrapur,3.0,1.0,1310,3664.0,0.48,New Property,Fully furnished,419.0,3,4.0
F70872186,flat,Apartment,Bosepukur,2.0,1.0,750,4000.0,0.3,Relatively New Property,Fully furnished,47.0,2,4.0
Z70866898,flat,Sureka sunrise symphony,New Town,2.0,1.0,831,5174.0,0.43,New Property,Fully furnished,278.0,8,13.0
Z70852256,flat,Bhumi  apartment,Madhyamgram,2.0,1.0,892,3099.0,0.28,Relatively New Property,Fully furnished,332.0,3,4.0
J70848796,flat,"Bhumi apartment, doltala madhyamgram",Madhyamgram,3.0,1.0,1158,3099.0,0.36,Relatively New Property,Fully furnished,774.0,3,4.0
J70753452,flat,Keventer crosswinds,Alipore,3.0,1.0,4527,19880.0,9.0,Old Property,Semi-furnished,40.0,3,10.0
F62785198,flat,Lansdowne heights,Minto Park,3.0,1.0,2200,15909.0,3.5,Moderately Old,Fully furnished,246.0,1,9.0
Q63106988,flat,Aqua beaumont,Em Bypass,5.0,2.0,5889,15282.0,9.0,Relatively New Property,Fully furnished,99.0,12,12.0
F67348838,flat,Bengal shelter akankha,New Town,4.0,1.0,3000,5000.0,1.6,Old Property,Fully furnished,100.0,22,23.0
V63403224,flat,Sureka raghu estates,Alipore,3.0,2.0,2969,14314.0,4.25,Relatively New Property,Unfurnished,45.0,1,11.0
X63761978,flat,Minto park housing society,Minto Park,3.0,0.0,2095,14319.0,3.0,Old Property,Unfurnished,246.0,5,5.0
U63761618,flat,Minto park housing society,Minto Park,3.0,0.0,2604,13632.0,3.55,Old Property,Fully furnished,246.0,2,5.0
E63761686,flat,Minto park housing society,Minto Park,4.0,0.0,3590,14206.0,5.1,Old Property,Fully furnished,246.0,4,5.0
R63761704,flat,Minto park housing society,Minto Park,3.0,0.0,2329,13739.0,3.2,Old Property,Fully furnished,246.0,3,5.0
M63402198,flat,12 diamonds,Alipore,4.0,0.0,2945,12733.0,3.75,Old Property,Unfurnished,21.0,3,12.0
Z62346530,flat,Arrjavv pearl,Paddapukur,3.0,1.0,1855,12500.0,2.48,Old Property,Unfurnished,223.0,2,5.0
C67171878,flat,Nathany shrivats,Tollygunge,2.0,1.0,963,6749.0,0.67,Old Property,Fully furnished,41.0,1,5.0
A56302468,flat,Prasad rare earth,Narkeldanga,4.0,2.0,2062,15033.0,3.1,Old Property,Fully furnished,94.0,31,35.0
P58684164,flat,Jains dream villa,Ballygunge,4.0,0.0,5000,12000.0,6.0,Relatively New Property,Unfurnished,246.0,2,6.0
J57152034,flat,Ideal royale,Kankurgachi,4.0,3.0,2345,10660.0,2.5,Old Property,Fully furnished,69.0,14,23.0
Q62271420,flat,Unimark springfield,Rajarhat,3.0,1.0,1410,4609.0,0.65,Old Property,Fully furnished,65.0,3,10.0
S62271148,flat,Jains dream villa,Ballygunge,5.0,1.0,5070,12623.0,6.4,Relatively New Property,Unfurnished,122.0,1,5.0
U69590414,flat,Ps the reserve,Ballygunge,4.0,1.0,3160,30063.0,9.5,Old Property,Fully furnished,246.0,9,33.0
Y70746656,flat,Tata avenida,New Town,4.0,3.0,3000,17580.0,3.75,Relatively New Property,Fully furnished,722.0,7,29.0
A70670112,flat,Hiland willows,New Town,3.0,2.0,2051,4729.0,0.97,Relatively New Property,Unfurnished,500.0,4,14.0
G70669948,flat,Elita garden vista phase 2,New Town,3.0,1.0,1648,7160.0,1.18,Relatively New Property,Luxury furnished,527.0,8,33.0
K69868140,flat,Standalone at naktala,Baishnabghata Bye Lane,3.0,1.0,1020,4264.0,0.44,Moderately Old,Luxury furnished,406.0,4,4.0
X70610462,flat,Seva pramodam,New Garia,2.0,1.0,925,4756.0,0.44,Relatively New Property,Luxury furnished,40.0,3,4.0
P70552450,flat,Mayfair venus,Narendrapur,3.0,1.0,1190,3865.0,0.46,Relatively New Property,Fully furnished,44.0,4,4.0
Y70529082,flat,Bhumi megha apartment,Madhyamgram,1.0,1.0,582,3161.0,0.18,Relatively New Property,Fully furnished,755.0,3,3.0
K70528570,flat,Bhumi megha apartment,Madhyamgram,2.0,1.0,717,3199.0,0.23,Relatively New Property,Fully furnished,748.0,3,3.0
P70523812,flat,Bhumi enclave doltala,Madhyamgram,2.0,1.0,882,3095.0,0.27,Relatively New Property,Fully furnished,783.0,2,3.0
N70526850,flat,"Bhumi enclave, madhyamgram",Madhyamgram,2.0,1.0,892,3099.0,0.28,Relatively New Property,Fully furnished,739.0,2,3.0
Q70524028,flat,"Bhumi enclave, madhyamgram",Madhyamgram,1.0,1.0,529,3098.0,0.16,Relatively New Property,Fully furnished,791.0,2,3.0
P70528290,flat,Sureka sunrise symphony,New Town,3.0,1.0,1855,6199.0,1.15,Relatively New Property,Fully furnished,403.0,12,18.0
J70495476,flat,Ekta oleander,Sealdah,4.0,2.0,1921,7808.0,1.5,New Property,Fully furnished,135.0,1,13.0
I70491716,flat,Adya pearl exotica,Kankurgachi,4.0,1.0,1874,7470.0,1.4,New Property,Fully furnished,393.0,3,8.0
O70430772,flat,Sukhmani imperia,Diamond Harbour Road,3.0,1.0,1858,11840.0,2.2,New Property,Fully furnished,135.0,12,12.0
K70430714,flat,Ps elixir,Park Circus,4.0,2.0,2123,14130.0,3.0,Relatively New Property,Semi-furnished,135.0,2,18.0
V70430678,flat,Ps elixir,Park Circus,3.0,2.0,1734,10957.0,1.9,Relatively New Property,Fully furnished,135.0,2,18.0
U70430546,flat,Amarana residences,Tangra,3.0,1.0,1337,8227.0,1.1,Relatively New Property,Fully furnished,135.0,3,10.0
I70430512,flat,Ps equinox,Tangra,3.0,1.0,1178,7215.0,0.85,New Property,Fully furnished,135.0,3,7.0
K70430488,flat,Flora fountain,Tangra,4.0,1.0,1882,15637.0,1.9,Relatively New Property,Fully furnished,260.0,17,24.0
D70430452,flat,Aqua beaumont,Em Bypass,4.0,2.0,4250,9882.0,4.2,Relatively New Property,Fully furnished,260.0,4,14.0
U70430398,flat,Ideal unique residency,Khanna,4.0,1.0,2070,10386.0,2.15,Relatively New Property,Fully furnished,260.0,10,21.0
H70430278,flat,Ramsnehi unimark tower,Maniktala,4.0,1.0,3654,10946.0,4.0,Relatively New Property,Fully furnished,135.0,12,23.0
D70430250,flat,Oriental palms,Beliaghata,4.0,2.0,2100,10000.0,2.1,Relatively New Property,Fully furnished,260.0,15,19.0
B70427862,flat,Ps jiva,Chingrighata,3.0,1.0,859,16298.0,1.4,Old Property,Fully furnished,403.0,4,12.0
D70427798,flat,Active acres,Em Bypass,2.0,1.0,1133,6619.0,0.75,New Property,Fully furnished,135.0,7,22.0
R70427754,flat,Ps jiva,Chingrighata,3.0,1.0,1880,16129.0,1.8,Old Property,Fully furnished,260.0,6,12.0
U70427718,flat,Siddha sky,Em Bypass,4.0,1.0,2890,14031.0,3.0,Old Property,Fully furnished,376.0,2,31.0
G63930062,flat,Anik one rajarhat,New Town,4.0,2.0,3029,12050.0,3.65,Relatively New Property,Fully furnished,489.0,8,23.0
S63829936,flat,Merlin iland,Picnic Garden,3.0,2.0,1609,12782.0,1.6,Relatively New Property,Fully furnished,135.0,8,24.0
U63708836,flat,Ps palm spring,Tangra,3.0,1.0,1381,7241.0,1.0,New Property,Fully furnished,135.0,8,10.0
S64415110,flat,Prasad rare earth,Narkeldanga,4.0,2.0,2786,11486.0,3.2,Relatively New Property,Fully furnished,626.0,18,35.0
G65164834,flat,Lake district,Kankurgachi,3.0,1.0,1532,8812.0,1.35,New Property,Fully furnished,420.0,4,11.0
Q65681672,flat,Prasad rare earth,Narkeldanga,3.0,1.0,1172,15358.0,1.8,Relatively New Property,Fully furnished,553.0,8,35.0
X63524888,flat,Zen,Topsia,4.0,1.0,2891,10377.0,3.0,Relatively New Property,Fully furnished,451.0,16,21.0
J63524802,flat,Zen,Topsia,3.0,2.0,2235,10514.0,2.35,Relatively New Property,Fully furnished,442.0,5,21.0
C63522880,flat,Ruchi active greens,Em Bypass,3.0,1.0,1540,5194.0,0.85,New Property,Fully furnished,135.0,6,11.0
R63526832,flat,Ruchi active acres tangra,Tangra,4.0,1.0,2552,6269.0,1.6,Moderately Old,Fully furnished,114.0,5,22.0
X63781256,flat,Rajat boulevard,Tangra,3.0,1.0,1535,8940.0,1.0,Relatively New Property,Fully furnished,129.0,4,9.0
O64562546,flat,Ruchi active greens,Em Bypass,2.0,1.0,1065,6572.0,0.7,Relatively New Property,Fully furnished,558.0,7,11.0
T70403458,flat,Vinayak enclave,Dum Dum Cantt,2.0,1.0,870,2800.0,0.24,Old Property,Fully furnished,128.0,1,2.0
X68320546,flat,On request,Nager Bazar,2.0,1.0,856,4500.0,0.39,Old Property,Fully furnished,87.0,2,5.0
K68320660,flat,On request,Nager Bazar,3.0,2.0,1120,4464.0,0.5,Old Property,Fully furnished,67.0,1,5.0
J68320302,flat,On request,Subhash Nagar,2.0,1.0,888,3500.0,0.31,Old Property,Fully furnished,87.0,1,5.0
J69624342,flat,Riddhi apartmeent,Baguiati,2.0,1.0,851,2936.0,0.25,Old Property,Fully furnished,46.0,3,4.0
V69624278,flat,Riddhi apartmeent,Baguiati,2.0,1.0,785,2993.0,0.24,Old Property,Fully furnished,46.0,3,4.0
M69623706,flat,Lotas apartmeent,Dum Dum Metro,1.0,1.0,490,3265.0,0.16,Old Property,Fully furnished,46.0,0,4.0
M69622888,flat,Lotas apartmeent,Dum Dum Metro,3.0,1.0,970,3900.0,0.38,Old Property,Fully furnished,46.0,1,4.0
P69622618,flat,Lotas apartmeent,Dum Dum Metro,3.0,1.0,1030,3900.0,0.4,Old Property,Fully furnished,46.0,1,4.0
A69622548,flat,Lotas apartmeent,Dum Dum Metro,2.0,1.0,870,3900.0,0.34,Old Property,Fully furnished,46.0,2,4.0
Q70836112,flat,Unknown,Belur,3.0,2.0,1200,3500.0,0.42,Moderately Old,Fully furnished,54.0,2,4.0
